lineNumber,operator,travelCode,boardingTime,stationSrc,stationDst
194,TNUFA,9,20:55,PEDUYIM,NEZER-SERENI
16,METROPOLIN,5,00:05,RO'I,BET-HERUT
914,EGGED,5,03:30,SHOQEDA,BERAKHA
289,TNUFA,9,23:25,LOD,YISH'I
337,METROPOLIN,8,08:00,SHETULIM,EN-ZURIM
55,METROPOLIN,9,16:40,MASSAD,YAVNE'EL
363,KAVIM,2,13:30,KEFAR-GALLIM,KISSUFIM
749,KAVIM,7,20:50,MA'AGAN-MIKHA'EL,MERON
813,METROPOLIN,1,00:30,ZVIYYA,KAFAR-KAMA
449,KAVIM,3,01:35,BET-ZEID,NEZER-HAZZANI
830,EGGED,5,14:15,ROSH-ZURIM,KARMEL
630,METROPOLIN,7,10:35,GADOT,TEL-ADASHIM
592,EGGED,2,04:30,KARME-QATIF,KEFAR-ZOHARIM
66,KAVIM,1,13:15,NE'OT-MORDEKHAY,BET-ARYE
597,METROPOLIN,8,09:45,AVIGEDOR,BET-EL
208,SUPERBUS,1,17:25,HADERA,DALTON
240,KAVIM,8,21:20,MA'ALE-HAHAMISHA,EN-ZURIM
832,SUPERBUS,2,17:20,ESHEL-HANASI,ELIFAZ
699,TNUFA,7,21:30,ASHERAT,KARME-QATIF
920,AFIKIM,6,12:30,BE'ER-SHEVA,ASHDOT-YA'AQOV(ME'UH
825,METROPOLIN,4,19:15,MAZRA'A,GA'TON
71,DAN,4,20:05,HADAR-AM,MA'AGAN-MIKHA'EL
900,AFIKIM,7,05:45,MESILLAT-ZIYYON,SHA'AR-HAAMAQIM
822,EGGED,2,18:20,BET-HAARAVA,ELAT
121,METROPOLIN,8,20:10,BIRIYYA,LAVON
541,AFIKIM,3,20:05,MOZA-ILLIT,RESHAFIM
544,DAN,9,12:50,ARUGOT,BI-NE
973,METROPOLIN,2,03:10,KEFAR-URIYYA,YISH'I
801,TNUFA,5,22:35,MAHANAYIM,HAZOR-ASHDOD
78,AFIKIM,9,15:05,BASMA,NETIV-HALAMED-HE
478,TNUFA,1,10:25,JUDEIDE-MAKER,KEFAR-HAHORESH
108,KAVIM,4,18:50,KEFAR-ADUMMIM,IDDAN
677,KAVIM,4,02:35,KEFAR-RUPPIN,EN-GEDI
623,KAVIM,1,23:35,ADORA,REHOVOT
908,DAN,1,18:10,KAFAR-MANDA,RISHON-LEZIYYON
901,TNUFA,3,12:35,NAHAL-SHITTIM,KEFAR-GIL'ADI
724,DAN,2,06:30,BET-SHE'ARIM,EYAL
440,KAVIM,4,15:45,GANNE-AM,SHAVE-DAROM
433,METROPOLIN,2,04:45,HAMAM,LAHAV
349,DAN,4,05:20,QOMEMIYYUT,KEFAR-ADUMMIM
30,METROPOLIN,7,21:25,AVI'EZER,MAHSEYA
208,SUPERBUS,6,22:50,AVIGEDOR,KAFAR-MISR
905,TNUFA,4,21:50,KARME-QATIF,OTNI'EL
676,TNUFA,6,04:40,BET-HANAN,ABU-AMRE
730,SUPERBUS,4,05:00,OMER,MEVO'OT-YAM
905,TNUFA,7,23:05,ZUR-YIZHAQ,GESHUR
509,AFIKIM,5,23:55,NAVE,SAVYON
938,KAVIM,9,00:10,NEGBA,TALME-EL'AZAR
962,KAVIM,4,21:05,QELA,KEREM-YAVNE(YESHIVA)
526,AFIKIM,1,23:50,TENE,NEZER-HAZZANI
668,AFIKIM,9,17:50,BE'ER-MILKA,MENUHA
400,TNUFA,2,20:55,HAZROT-KOAH,NEWE-HARIF
666,AFIKIM,6,16:05,MEZADOT-YEHUDA,EIN-AL-ASAD
390,SUPERBUS,7,09:30,PERI-GAN,SHA'AR-HAGOLAN
900,TNUFA,1,20:50,QALYA,QABBO'A
61,EGGED,4,23:20,HARUZIM,MISHMAR-HANEGEV
548,SUPERBUS,7,11:50,DABBURYE,TEL-SHEVA
446,KAVIM,6,09:30,QEDUMIM,YOQNE'AM(MOSHAVA)
226,KAVIM,8,06:10,AHI'EZER,ARBEL
109,TNUFA,5,21:50,KEFAR-GID'ON,MISHMAR-HANEGEV
203,METROPOLIN,8,07:25,ASEFAR,YANUV
700,DAN,3,05:10,SHIBLI,NATUR
854,AFIKIM,5,14:00,MESHHED,BET-NEHEMYA
73,KAVIM,9,21:55,YODEFAT,RAMOT
384,AFIKIM,7,10:55,GILON,HAD-NES
399,KAVIM,1,03:10,BRUKHIN,GESHER
414,AFIKIM,6,17:35,AVSHALOM,PETAHYA
171,DAN,6,07:15,QAWA'IN,OMEN
751,METROPOLIN,9,15:30,MA'ALE-GILBOA,ARAMSHA
475,KAVIM,6,15:45,ABU-QUREINAT,MIZRA
529,AFIKIM,6,23:30,NIR-YIZHAQ,MAHANE-BILDAD
999,AFIKIM,1,05:20,HERZELIYYA,YESHA
449,EGGED,7,02:20,RA'ANANA,GEVAR'AM
763,TNUFA,8,17:30,GIV'ON-HAHADASHA,QIRYAT-YE'ARIM
420,SUPERBUS,5,22:05,ATSMON-SEGEV,RISHON-LEZIYYON
805,SUPERBUS,5,12:35,KAMMON,KAHAL
642,KAVIM,8,18:35,BET-BERL,ODEM
455,SUPERBUS,9,20:45,ESHBOL,MELILOT
70,EGGED,6,14:20,BIRIYYA,PA'AME-TASHAZ
677,SUPERBUS,6,04:40,RUMMANE,KEFAR-BLUM
163,AFIKIM,7,01:05,ELON-MORE,MAKCHUL
843,METROPOLIN,5,14:05,SHORASHIM,KEFAR-HAHORESH
908,AFIKIM,6,13:55,REVAVA,ABBIRIM
896,KAVIM,1,04:45,REHELIM,GAT-RIMMON
610,METROPOLIN,9,20:05,SHEDEMA,NAHAM
403,TNUFA,9,22:35,TALME-YOSEF,KEFAR-AVODA
99,DAN,2,07:35,ZUR-HADASSA,BINYAMINA
733,METROPOLIN,8,05:10,MAJDAL-SHAMS,ASHDOD
32,SUPERBUS,7,16:35,YEDIDA,KEFAR-SZOLD
63,METROPOLIN,1,15:35,AVTALYON,KARME-YOSEF
695,AFIKIM,8,07:35,YAQUM,TEL-ADASHIM
460,EGGED,7,03:25,YITAV,SAPPIR
436,TNUFA,8,12:55,GAN-HADAROM,DERIG'AT
685,TNUFA,1,12:30,YIFTAH,REWAYA
200,DAN,5,09:10,NAHARIYYA,AYYELET-HASHAHAR
717,TNUFA,8,01:20,BI-NE,PORAT
609,TNUFA,3,16:00,BET-ZEID,EN-AYYALA
640,KAVIM,7,19:40,QIRYAT-NETAFIM,KEFAR-WARBURG
103,METROPOLIN,4,09:30,EN-HASHELOSHA,BAQA-AL-GHARBIYYE
919,KAVIM,1,08:10,BE'EROTAYIM,MIZPE-NETOFA
870,TNUFA,6,17:30,GIV'AT-OZ,HAMA'PIL
81,SUPERBUS,4,17:30,DEVORA,ELI-AL
849,SUPERBUS,7,14:20,ETANIM,QIRYAT-BIALIK
346,SUPERBUS,6,10:40,KEREM-BEN-ZIMRA,MESHAR
683,AFIKIM,3,12:05,QEDUMIM,ELYAQIM
289,EGGED,2,08:25,ORANIM,RAS-ALI
866,DAN,5,15:10,YEROHAM,MA'ALE-EFRAYIM
294,EGGED,4,13:50,KESALON,AFULA
927,SUPERBUS,2,14:05,ALE-ZAHAV,TAL-SHAHAR
332,KAVIM,9,07:40,HARARIT,AVENAT
343,KAVIM,5,04:20,SENIR,HAZERIM
464,EGGED,5,08:00,RAMAT-DAWID,REHELIM
440,SUPERBUS,8,09:35,HUZAYYEL,SHELUHOT
717,AFIKIM,1,13:00,YODEFAT,MAGSHIMIM
915,AFIKIM,1,16:35,AVNE-ETAN,LIVNIM
391,DAN,7,00:25,LOD,PORIYYA-NEWE-OVED
486,METROPOLIN,5,07:45,KEFAR-HANASI,EIN-QINIYYE
46,KAVIM,4,03:35,KEFAR-SIRKIN,AMMIHAY
998,METROPOLIN,4,11:35,TOMER,BI-NE
486,AFIKIM,5,12:05,MITSPE-ILAN,AVI'EZER
928,EGGED,4,07:40,QIRYAT-ARBA,HOD-HASHARON
741,SUPERBUS,5,10:45,ELIFELET,QELAHIM
605,DAN,5,17:25,KEFAR-DANIYYEL,MODI'IN-ILLIT
106,EGGED,7,01:35,ZUR-NATAN,NIMROD
183,SUPERBUS,1,19:50,ARSUF,PERAZON
961,AFIKIM,1,01:35,SHOMERA,SHIMSHIT
35,KAVIM,5,10:50,NIZZANIM,LAHAV
152,DAN,1,15:20,RAHAT,AHISAMAKH
993,KAVIM,4,01:10,HASHMONA'IM,EN-HAZEVA
776,EGGED,8,18:05,GEVA-BINYAMIN,YA'EL
857,METROPOLIN,1,07:20,YODEFAT,UMM-AL-QUTUF
996,DAN,2,08:10,NIRAN,A'SAM
266,TNUFA,7,08:00,NAZARETH,QAZRIN
52,AFIKIM,3,21:50,ESHBOL,MIKHMORET
866,TNUFA,4,10:40,GAN-SOREQ,NIZZAN
413,AFIKIM,2,14:30,BAHAN,ESHBOL
264,AFIKIM,3,17:55,BE'EROT-YIZHAQ,KOKHAV-YA'IR
785,EGGED,8,13:40,RAMAT-HAKOVESH,ELYASHIV
862,TNUFA,1,02:50,RAS-ALI,MASSU'A
469,DAN,8,09:55,RAMAT-MAGSHIMIM,BET-BERL
842,EGGED,3,00:25,MAZRA'A,ELI-AL
854,EGGED,9,18:50,IDDAN,AR'ARA
541,SUPERBUS,8,13:15,BET-OREN,ZIV'ON
997,EGGED,3,18:30,GIV'AT-HASHELOSHA,DISHON
417,AFIKIM,7,13:15,NAZERAT-ILLIT,NOFEKH
796,KAVIM,7,09:00,BAT-SHELOMO,BET-EL
387,METROPOLIN,7,18:15,GEDERA,KARMI'EL
703,METROPOLIN,5,03:00,ETAN,GAN-SHELOMO
487,KAVIM,6,18:50,EVRON,SEDE-NAHUM
511,DAN,7,11:55,MISHMAR-HAYARDEN,ZEFAT
718,TNUFA,5,07:35,MEZER,EIN-NAQQUBA
99,DAN,7,21:15,SHANI,KAHAL
480,TNUFA,2,05:40,BET-HORON,GIV'ON-HAHADASHA
102,METROPOLIN,2,08:30,SHORASHIM,MALKISHUA
377,AFIKIM,5,03:30,ZAFRIYYA,MIZPA
853,AFIKIM,9,10:40,KEREM-YAVNE(YESHIVA),YAQUM
818,AFIKIM,2,05:50,ARRAB-AL-NAIM,RAMOT-HASHAVIM
230,SUPERBUS,5,08:50,NEWE-MIKHA'EL,GE'ALYA
396,AFIKIM,3,00:30,EIN-RAFA,KARKOM
628,EGGED,8,03:15,NETIVOT,TE'ASHUR
727,METROPOLIN,9,07:40,MANOT,AMIR
19,KAVIM,7,21:55,SHA'AR-EFRAYIM,KOKHAV-HASHAHAR
53,AFIKIM,6,10:10,ZOFIYYA,NAHARIYYA
574,METROPOLIN,1,21:35,MASKIYYOT,MISHMERET
872,DAN,6,17:40,YEVUL,QIDMAT-ZEVI
797,AFIKIM,3,12:55,SHEIKH-DANNUN,MESILLAT-ZIYYON
346,AFIKIM,2,20:15,BET-YOSEF,ASERET
441,DAN,3,09:45,JISR-AZ-ZARQA,KEFAR-WARBURG
370,TNUFA,4,01:35,NIR-BANIM,DISHON
125,EGGED,9,21:15,RISHON-LEZIYYON,MEVO-MODI'IM
635,AFIKIM,9,06:45,BET-BERL,ASERET
991,METROPOLIN,6,20:50,KARME-ZUR,HOLIT
109,TNUFA,1,18:45,BET-SHE'AN,SEDE-NEHEMYA
662,METROPOLIN,5,00:40,MAGSHIMIM,RO'I
240,DAN,4,00:40,KEFAR-NETTER,AL-ARYAN
459,AFIKIM,6,06:00,GAT-RIMMON,QADIMA-ZORAN
986,AFIKIM,1,23:20,PEQI'IN-(BUQEI'A),MAGEN
93,AFIKIM,9,07:05,GIV'ON-HAHADASHA,BE'ER-MILKA
241,TNUFA,3,19:00,TA'OZ,SEDE-TERUMOT
725,DAN,4,04:50,ZIPPORI,NAHAL-ESHBAL
161,EGGED,4,08:10,TAYIBE(BAEMEQ),BEROR-HAYIL
307,DAN,6,17:15,ZAVDI'EL,NIMROD
87,TNUFA,7,18:10,SHILO,BET-EL'AZARI
20,SUPERBUS,7,02:10,MOLEDET,LAPPID
968,TNUFA,4,23:55,GILAT,PARDESIYYA
530,METROPOLIN,1,06:15,NIR-GALLIM,SHILAT
484,AFIKIM,4,06:00,MA'GALIM,NAZERAT-ILLIT
599,TNUFA,8,14:05,RAMAT-MAGSHIMIM,GESHER
77,SUPERBUS,1,04:40,KEFAR-MAYMON,HAZON
193,SUPERBUS,4,06:50,BET-ZEID,KEFAR-KISH
683,TNUFA,6,12:20,KEFAR-HASIDIM-ALEF,ALMON
325,KAVIM,7,06:15,MA'AGAN-MIKHA'EL,SEDE-DAWID
515,SUPERBUS,5,06:15,GAN-HADAROM,JAAT
76,KAVIM,8,04:50,EVEN-YEHUDA,DAVERAT
184,METROPOLIN,4,03:50,BETAR-ILLIT,QELAHIM
478,EGGED,4,15:55,PERI-GAN,PELEKH
429,METROPOLIN,7,23:30,KEFAR-HAMAKKABI,FUREIDIS
622,KAVIM,3,00:55,KARME-YOSEF,NEWE-DANIYYEL
100,EGGED,2,16:30,GINNOSAR,YASHRESH
943,TNUFA,3,11:45,MERHAVYA(MOSHAV),BENE-NEZARIM
305,KAVIM,7,00:55,EMUNIM,GEFEN
159,METROPOLIN,6,03:50,OLESH,PA'AME-TASHAZ
499,AFIKIM,2,12:35,MEZAR,GADISH
799,METROPOLIN,8,15:55,EZER,NEHALIM
549,SUPERBUS,1,06:50,SA'WA,SA'WA
340,SUPERBUS,8,03:25,MA'ALE-MIKHMAS,GINNEGAR
711,SUPERBUS,3,16:15,ENAV,GID'ONA
663,DAN,3,08:50,BET-SHEMESH,MERAV
837,SUPERBUS,4,04:55,MEVO-MODI'IM,KELIL
56,EGGED,6,08:30,TARABIN-AS-SANI,MA'AS
423,METROPOLIN,1,19:15,YONATAN,YAD-BINYAMIN
280,AFIKIM,2,14:40,MIZPA,GAT(QIBBUZ)
567,SUPERBUS,1,14:10,MA'OZ-HAYYIM,GIZO
938,DAN,4,17:20,EILABUN,UMM-BATIN
794,DAN,8,03:15,BET-ZERA,GIV'OLIM
470,METROPOLIN,8,04:45,SA'AD,GEROFIT
622,EGGED,8,14:55,EL'AZAR,ILANIYYA
539,EGGED,4,10:05,TIRE,SEDE-UZZIYYAHU
376,AFIKIM,3,08:40,QIRYAT-ATTA,LIVNIM
221,DAN,2,19:45,GANNE-HADAR,ZOHAR
139,METROPOLIN,7,23:20,DEGANYA-BET,SHAHARUT
182,DAN,4,14:30,PEQI'IN-HADASHA,EN-HAMIFRAZ
928,SUPERBUS,6,13:35,RO'I,HAZOR-ASHDOD
555,TNUFA,7,08:05,MASH'ABBE-SADE,QALANSAWE
654,SUPERBUS,6,22:55,MESHHED,LAKHISH
277,EGGED,6,03:55,EN-HAZEVA,NIR-YISRA'EL
726,SUPERBUS,2,11:15,ALLON-HAGALIL,MIZPE-SHALEM
892,METROPOLIN,7,01:35,ABU-AMRE,EL'AZAR
271,SUPERBUS,9,07:25,SHALVA-BAMIDBAR,OMEN
528,KAVIM,9,00:25,SHILO,ELQOSH
900,KAVIM,1,10:10,QAZRIN,KEFAR-GALLIM
298,AFIKIM,1,17:10,TEL-MOND,FASSUTA
939,DAN,3,19:10,ARUGOT,BERAKHA
258,EGGED,4,15:40,QIRYAT-ATTA,MIDRAKH-OZ
315,TNUFA,6,01:40,SHOSHANNAT-HAAMAQIM(,KEFAR-GIL'ADI
720,SUPERBUS,2,12:20,NES-AMMIM,TEL-TE'OMIM
750,AFIKIM,7,09:00,MAZRA'A,KEREM-YAVNE(YESHIVA)
486,METROPOLIN,4,08:00,ZAFRIYYA,OLESH
41,DAN,7,15:40,NETIV-HALAMED-HE,KESALON
137,DAN,8,15:50,MERHAVYA(QIBBUZ),GEVIM
95,METROPOLIN,1,15:50,ABU-SUREIHAN,DEQEL
957,DAN,6,18:40,QIRYAT-YE'ARIM,HAZERIM
699,METROPOLIN,6,13:15,HAZOREA,MAZLIAH
623,TNUFA,5,07:15,QALANSAWE,BET-UZZI'EL
208,TNUFA,2,12:25,SA'AR,NIR-AQIVA
954,KAVIM,8,17:40,KEFAR-GALLIM,SHEKHANYA
30,METROPOLIN,6,13:40,MISHMERET,EN-HAROD(ME'UHAD)
495,EGGED,2,08:45,GITTA,MISHMAR-HASHARON
397,TNUFA,7,14:40,SA'AR,HAZEVA
458,KAVIM,2,14:35,GE'ULIM,BENE-DEROR
219,AFIKIM,8,03:55,NIZZAN-B,SHAMERAT
964,SUPERBUS,7,03:25,GA'TON,MIZPE-NETOFA
349,KAVIM,1,01:35,TENE,HOSHA'AYA
175,TNUFA,3,05:55,QIRYAT-YE'ARIM,MASSUOT-YIZHAQ
443,EGGED,6,08:15,GAN-SHELOMO,QIDRON
95,EGGED,3,17:10,BAT-SHELOMO,KEFAR-GIL'ADI
910,EGGED,5,17:15,MIZPE-NETOFA,AHAWA
85,KAVIM,9,06:05,ALMOG,DIMONA
158,EGGED,2,23:40,ZOFIYYA,GANNE-MODIIN
351,AFIKIM,5,00:15,AVIHAYIL,GIV'AT-NILI
799,EGGED,4,04:10,NAHALAL,KERAMIM
829,METROPOLIN,3,07:00,EIN-QINIYYE,JALJULYE
113,EGGED,3,12:25,EN-GEDI,ZEKHARYA
778,SUPERBUS,1,22:20,HADERA,HOLON
668,AFIKIM,6,19:30,JALJULYE,KEFAR-HANO'AR-HADATI
36,TNUFA,9,07:05,A'SAM,JERUSALEM
197,METROPOLIN,5,16:45,EIN-RAFA,MUGHAR
100,SUPERBUS,2,20:30,KEFAR-HAMAKKABI,ALLON-HAGALIL
928,TNUFA,7,03:55,RIMMONIM,ROSH-PINNA
656,KAVIM,8,21:05,ABU-TULUL,ELQANA
738,AFIKIM,3,20:25,BEIT-JANN,KEFAR-HESS
364,AFIKIM,6,04:50,GAN-SHEMU'EL,OROT
262,TNUFA,9,12:30,DERIG'AT,MA'OR
698,EGGED,5,08:10,MAZRA'A,AVI'EZER
573,TNUFA,9,07:40,ABU-RUBEI'A,OLESH
620,SUPERBUS,9,20:25,MAZKERET-BATYA,GIV'AT-OZ
822,AFIKIM,7,14:55,DISHON,ABU-QUREINAT
206,AFIKIM,9,12:15,LOTAN,PARAN
293,METROPOLIN,7,05:50,ZEMER,NAHAL-OZ
600,AFIKIM,9,08:20,GEVA'OT-BAR,DEGANYA-ALEF
341,DAN,4,16:45,GEDERA,LAVI
83,EGGED,5,03:35,BAQA-AL-GHARBIYYE,QAZIR
35,METROPOLIN,1,21:05,HAZROT-HULDA,RETAMIM
485,KAVIM,9,19:45,DEVORA,GADOT
614,SUPERBUS,5,00:35,LEHAVIM,SUFA
111,DAN,8,07:40,ADDIRIM,NEGOHOT
961,TNUFA,4,03:30,TEL-QAZIR,NES-ZIYYONA
168,AFIKIM,7,20:20,NIZZAN,EN-HASHOFET
569,DAN,5,20:20,NEHUSHA,ARI'EL
540,SUPERBUS,1,06:30,MESILLAT-ZIYYON,HAZOR-ASHDOD
527,SUPERBUS,5,09:30,SHAHARUT,RAMOT-MENASHE
420,SUPERBUS,7,04:20,LIVNIM,ELON-MORE
371,DAN,4,00:00,BENE-BERAQ,GANNE-TAL
309,METROPOLIN,6,13:25,KEFAR-SHAMMAY,NIR-YAFE
158,AFIKIM,7,06:05,TIRE,QIRYAT-ARBA
61,TNUFA,9,13:40,HOSEN,SHAQED
735,METROPOLIN,8,12:55,HODAYOT,MIZPE-RAMON
441,EGGED,2,12:25,KEFAR-BLUM,AKKO
492,EGGED,6,03:45,NIR-YISRA'EL,YEDIDYA
546,TNUFA,8,18:50,ROTEM,KEFAR-SIRKIN
773,METROPOLIN,6,07:15,MERAV,HAVAZZELET-HASHARON
486,AFIKIM,7,03:45,SEDE-NIZZAN,MISHMAR-HASHIV'A
992,DAN,7,01:15,KEFAR-DANIYYEL,AMMI'AD
268,KAVIM,3,22:35,EL'AD,GEVA-KARMEL
349,AFIKIM,1,22:35,KEFAR-SZOLD,MIDRAKH-OZ
483,DAN,1,06:40,EN-TAMAR,DOLEV
283,SUPERBUS,7,04:25,KEFAR-HASIDIM-BET,BITHA
477,DAN,5,05:35,AVNE-HEFEZ,SEDE-AVRAHAM
278,DAN,6,13:30,MAKCHUL,ENAV
819,SUPERBUS,7,01:20,AVENAT,SHA'ALVIM
199,SUPERBUS,5,22:30,SHUVA,BIR-HADAGE
214,SUPERBUS,8,19:00,BINYAMINA,SEDE-ELI'EZER
972,METROPOLIN,2,06:15,ARUGOT,QOMEMIYYUT
910,EGGED,2,05:35,MA'BAROT,MANOT
969,METROPOLIN,7,14:30,DAFNA,DEIR-AL-ASAD
754,METROPOLIN,5,11:20,GANNE-YOHANAN,DABBURYE
738,TNUFA,2,05:45,SHEIKH-DANNUN,GANNE-MODIIN
578,SUPERBUS,5,03:30,MASH'ABBE-SADE,YAD-MORDEKHAY
434,TNUFA,8,07:40,NAHAL-HEMDAT,HUSSNIYYA
171,KAVIM,2,16:15,MAHANE-BILDAD,MIKHMANNIM
842,KAVIM,6,13:10,LAKHISH,LI-ON
170,AFIKIM,4,04:00,KEFAR-AHIM,TARABIN-AS-SANI
990,METROPOLIN,2,14:15,SAVYON,LEHAVIM
284,METROPOLIN,1,19:15,EN-DOR,MEVO-HORON
663,EGGED,7,13:35,DALIYYA,MENNARA
235,METROPOLIN,7,05:30,RA'ANANA,BENE-BERAQ
674,METROPOLIN,5,01:15,TIFRAH,SHA'AL
156,SUPERBUS,2,02:20,HUJEIRAT-(DAHRA),GITTA
805,SUPERBUS,5,00:20,AYYELET-HASHAHAR,BET-GAMLI'EL
504,KAVIM,8,01:55,MAZZUVA,QIRYAT-YAM
54,METROPOLIN,7,21:30,BIRIYYA,MAHSEYA
503,EGGED,6,00:25,AGUR,AHISAMAKH
199,KAVIM,2,13:15,BET-NEQOFA,NEVATIM
288,TNUFA,9,05:50,TOMER,BAT-HADAR
955,TNUFA,1,16:00,MIZPE-NETOFA,NEWE-ZOHAR
729,KAVIM,5,06:50,PORAT,KEFAR-GALLIM
132,SUPERBUS,2,09:55,KEFAR-YEHEZQEL,ZOHAR
238,KAVIM,9,21:25,NAHAM,HAZROT-KOAH
683,SUPERBUS,2,13:00,GELIL-YAM,HOFIT
324,KAVIM,2,08:20,ARRAB-AL-NAIM,SEGULA
372,TNUFA,5,03:35,YIZHAR,SEDE-WARBURG
364,TNUFA,5,14:55,KAOKAB-ABU-AL-HIJA,RAMAT-ZEVI
163,TNUFA,1,16:35,KANAF,TEL-SHEVA
386,DAN,8,15:55,TAL-EL,REINE
166,SUPERBUS,6,22:35,LAHAV,AMNUN
786,KAVIM,9,06:20,NEZER-SERENI,SAYYID
928,METROPOLIN,8,16:35,IMMANU'EL,NAHARIYYA
283,TNUFA,6,04:55,RAMOT-ME'IR,MISHMAR-HASHIV'A
131,KAVIM,7,11:05,SITRIYYA,MAHANE-TEL-NOF
980,EGGED,6,23:10,EL'AD,NIR-GALLIM
363,EGGED,3,20:50,PEQI'IN-(BUQEI'A),MAHANE-TEL-NOF
649,KAVIM,5,04:15,NIR-OZ,ABU-QUREINAT
667,SUPERBUS,5,09:45,KEFAR-HANAGID,GITTIT
184,TNUFA,6,01:55,HOFIT,HOGLA
102,AFIKIM,5,13:00,MIZPE-RAMON,ZAVDI'EL
606,KAVIM,2,01:55,ROSH-ZURIM,NEGOHOT
517,EGGED,5,07:35,QORANIT,NEGOHOT
944,SUPERBUS,2,17:50,BET-HANANYA,KEFAR-WERADIM
461,DAN,3,22:50,HAGOSHERIM,NIR-YISRA'EL
421,DAN,7,20:40,MORAN,REKHASIM
46,EGGED,1,00:45,KAFAR-KANNA,TAL-SHAHAR
833,METROPOLIN,1,10:50,TOMER,NA'ALE
694,AFIKIM,8,23:30,ASHALIM,AVDON
845,DAN,2,11:35,TAYIBE(BAEMEQ),ARAMSHA
927,SUPERBUS,7,16:40,YOTVATA,HERUT
408,SUPERBUS,5,16:35,BET-NEHEMYA,GANNE-MODIIN
974,DAN,8,03:15,GIV'AT-AVNI,MIDRESHET-BEN-GURION
573,EGGED,8,13:00,DOVEV,MASH'EN
752,AFIKIM,2,09:00,RAMAT-DAWID,AMMIQAM
907,AFIKIM,2,04:10,BET-ME'IR,EN-IRON
637,TNUFA,7,20:15,OFRA,MAJDAL-SHAMS
804,METROPOLIN,6,11:05,BI-NE,HARDUF
429,EGGED,2,09:15,UZA,BENE-YEHUDA
601,KAVIM,2,10:50,QIRYAT-BIALIK,HAZOR-ASHDOD
830,EGGED,2,06:30,NIR-OZ,TAYIBE(BAEMEQ)
140,KAVIM,8,02:30,QIRYAT-ATTA,MIZPA
175,DAN,8,21:35,SHIBBOLIM,MANOT
639,SUPERBUS,4,04:15,GID'ONA,AMMI'OZ
345,DAN,2,02:00,PAROD,LEHAVIM
942,EGGED,8,09:25,RAME,BURGETA
771,METROPOLIN,7,23:40,TUR'AN,GAT(QIBBUZ)
733,AFIKIM,4,02:30,EN-DOR,BAR'AM
814,EGGED,1,23:15,SEDE-NIZZAN,GIZO
292,AFIKIM,7,18:40,URIM,AMIR
639,METROPOLIN,8,16:05,RIMMONIM,HADID
784,METROPOLIN,9,16:40,ZOFIT,NEHALIM
866,DAN,5,19:30,YIF'AT,AHUZZAT-BARAQ
956,KAVIM,7,03:30,SHEQEF,MIZPA
451,DAN,9,16:00,MEHOLA,ADANIM
41,AFIKIM,5,01:30,MA'AGAN-MIKHA'EL,SHA'ALVIM
14,DAN,5,07:05,YONATAN,BURGETA
740,METROPOLIN,8,09:45,A'SAM,PETAHYA
252,EGGED,8,23:10,KEREM-YAVNE(YESHIVA),SHAMIR
359,KAVIM,5,13:25,DALIYAT-AL-KARMEL,BE'ER-MILKA
760,METROPOLIN,4,14:15,ZUR-HADASSA,EVEN-YEHUDA
864,METROPOLIN,6,07:35,SHOMERA,RAMLA
979,AFIKIM,5,16:35,BINYAMINA,NEHORA
286,KAVIM,6,04:15,NESHER,HAR-AMASA
470,SUPERBUS,3,20:15,BET-ARYE,TEL-YIZHAQ
364,TNUFA,6,02:55,QIDMAT-ZEVI,BET-UZZI'EL
185,AFIKIM,8,02:25,NIZZAN,KEFAR-GIL'ADI
473,KAVIM,7,20:00,TIRAT-YEHUDA,BEIT-JANN
339,METROPOLIN,5,22:25,GIV'AT-ELA,ALLONIM
896,KAVIM,4,18:25,MERHAVYA(MOSHAV),MEZER
691,AFIKIM,7,03:05,HARARIT,RAMAT-DAWID
276,METROPOLIN,7,06:10,QIRYAT-TIV'ON,NIZZANE-OZ
782,SUPERBUS,8,05:05,KAFAR-MISR,BET-ZEVI
704,TNUFA,3,11:35,BET-HANAN,ZIV'ON
593,EGGED,6,10:20,BET-HASHMONAY,EN-HOD
595,TNUFA,5,17:40,SHLOMIT,GINNATON
904,DAN,1,19:55,KAFAR-KANNA,MIDRESHET-BEN-GURION
301,AFIKIM,7,03:25,AMMI'OZ,ZUR-HADASSA
6,AFIKIM,8,21:55,ELQANA,ELAT
354,METROPOLIN,8,10:30,YEDIDYA,BRUKHIN
444,EGGED,7,10:30,BET-LEHEM-HAGELILIT,YA'AD
75,KAVIM,4,21:45,YEDIDA,HINNANIT
338,EGGED,6,20:00,GAN-HASHOMERON,MEVO-DOTAN
75,DAN,9,19:15,EN-HAEMEQ,SHORESH
29,TNUFA,8,15:05,SHO'EVA,MISGAV-AM
940,TNUFA,2,04:00,SAYYID,YIZHAR
224,TNUFA,8,23:05,KEFAR-SAVA,BITAN-AHARON
581,AFIKIM,2,20:00,HASHMONA'IM,MISGAV-DOV
464,KAVIM,2,12:20,HABONIM,ASHDOT-YA'AQOV(IHUD)
350,SUPERBUS,3,07:30,GIV'AT-YESHA'YAHU,BAR-YOHAY
207,METROPOLIN,3,03:35,RE'IM,NIZZANE-OZ
547,DAN,3,16:15,SHILO,GE'A
496,KAVIM,7,07:25,NEZER-SERENI,TEL-AVIV---YAFO
108,KAVIM,7,03:40,ARRABE,BARAQ
